AT4TE56155	12109842	12109917	-	HELITRON2	RC/Helitron	76	
AT4TE14745	3221887	3222699	-	ATREP18	DNA	400	
AT4TE33345	7623467	7623487	-	ATREP1	RC/Helitron	21	
AT4TE40870	9112421	9112818	+	HELITRONY1B	RC/Helitron	398	
AT4TE15645	3451814	3451846	+	HELITRONY1D	RC/Helitron	33	
AT4TE37235	8395131	8395521	-	ATCOPIA8B	LTR/Copia	391	
AT4TE23130	5528300	5529340	-	VANDAL3	DNA/MuDR	1041	
AT4TE09860	2078304	2078331	-	ATREP5	RC/Helitron	28	
AT4TE14530	3172256	3173298	+	ATENSPM7	DNA/En-Spm	1043	
AT4TE29370	6825926	6825946	+	BRODYAGA2	DNA/MuDR	21	
AT4TE27490	6437837	6438501	+	HELITRONY3	RC/Helitron	665	
AT4TE23880	5708821	5708857	-	ATDNA2T9B	DNA/MuDR	37	
AT4TE15995	3571076	3572116	+	ATHILA4B_LTR	LTR/Gypsy	1041	
AT4TE15130	3310189	3314830	-	ATHILA2	LTR/Gypsy	4648	
AT4TE15880	3523007	3523398	-	ATREP3	RC/Helitron	392	
AT4TE15675	3469495	3470295	+	ATHILA4C	LTR/Gypsy	801	
AT4TE29300	6814890	6815552	-	ATREP15	RC/Helitron	663	
AT4TE28745	6700485	6701134	+	BRODYAGA2	DNA/MuDR	396	
AT4TE61820	13176690	13177079	-	HELITRONY1B	RC/Helitron	390	
AT4TE22530	5391706	5391880	-	ATREP2	RC/Helitron	175	
AT4TE22615	5409326	5409352	+	ATREP9	RC/Helitron	27	
AT4TE19055	4534149	4537295	+	ATHILA4A	LTR/Gypsy	3147	
AT4TE02135	411696	412084	-	HELITRONY3	RC/Helitron	389	
AT4TE08315	1635954	1636993	-	VANDAL4	DNA/MuDR	1043	
AT4TE10000	2110981	2112348	+	VANDAL7	DNA/MuDR	388	
AT4TE54020	11689201	11689867	+	ATCOPIA45	LTR/Copia	667	
AT4TE18345	4292576	4293299	+	HELITRON4	RC/Helitron	724	
AT4TE31670	7273458	7273846	-	ATDNA2T9C	DNA/MuDR	389	
AT4TE57430	12356029	12356691	-	ATREP3	RC/Helitron	663	
AT4TE31210	7177952	7178615	-	BRODYAGA2	DNA/MuDR	664	
AT4TE19135	4551533	4570003	+	ATENSPM3	DNA/En-Spm	5412	
AT4TE20255	4868282	4868673	+	ATENSPM11	DNA/En-Spm	392	
AT4TE41810	9283769	9284434	+	ATREP13	RC/Helitron	666	
AT4TE11960	2554405	2554795	+	ATLINE1A	LINE/L1	391	
AT4TE25090	5964815	5965539	+	ATREP1	RC/Helitron	725	
AT4TE14810	3232691	3232727	-	ATREP18	DNA	37	
AT4TE25275	6003141	6003240	-	ATREP5	RC/Helitron	100	
AT4TE07415	1458685	1459719	+	ATENSPM1A	DNA/En-Spm	1035	
AT4TE28875	6730392	6730785	+	ATREP10B	RC/Helitron	394	
AT4TE06560	1283241	1283634	+	ATREP5	RC/Helitron	394	
AT4TE16200	3639130	3643707	+	ATGP8	LTR/Gypsy	4432	
AT4TE51985	11303214	11303940	+	ATREP15	RC/Helitron	727	
AT4TE13915	2989834	2989875	+	ATTIR16T3A	DNA	42	
AT4TE14860	3244320	3245684	-	ATREP18	DNA	1035	
AT4TE18830	4457007	4457400	-	ATGP6	LTR/Gypsy	394	
AT4TE23755	5664683	5667847	+	ATHILA4A	LTR/Gypsy	3165	
AT4TE33185	7592959	7593995	+	ATREP11	RC/Helitron	1037	
AT4TE86310	17854980	17855010	-	HELITRON4	RC/Helitron	31	
AT4TE18655	4402352	4402745	-	ATHILA4A	LTR/Gypsy	394	
AT4TE86315	17855011	17855407	+	BRODYAGA1A	DNA/MuDR	397	
AT4TE51725	11253534	11253745	-	HELITRONY1D	RC/Helitron	212	
AT4TE49505	10802297	10803333	+	HELITRONY1B	RC/Helitron	1037	
AT4TE21620	5192077	5192448	-	HELITRONY2	RC/Helitron	372	
AT4TE01580	304643	305036	-	ATREP10C	RC/Helitron	394	
AT4TE18195	4218839	4219565	+	ATREP18	DNA	727	
AT4TE11345	2433931	2434300	-	ATHPOGON1	DNA/Pogo	394	
AT4TE28650	6681587	6682535	-	ATLINE1_2	LINE/L1	662	court
AT4TE01940	372431	373470	+	ATREP10D	RC/Helitron	1040	
AT4TE45320	9981118	9981841	-	ATREP19	DNA	724	
AT4TE15055	3290073	3291110	-	ATHILA0_I	LTR/Gypsy	1038	
AT4TE15685	3472403	3481431	+	ATENSPM7	DNA/En-Spm	4432	
AT4TE15145	3316148	3316539	-	ATCOPIA95	LTR/Copia	392	
AT4TE15915	3531521	3535531	-	VANDAL8	DNA/MuDR	3157	
AT4TE23695	5653036	5653091	+	ATHILA4A	LTR/Gypsy	56	
AT4TE20700	4952157	4952428	+	ATHILA4	LTR/Gypsy	272	
AT4TE43830	9686958	9687356	+	ATCOPIA38	LTR/Copia	397	
AT4TE69940	14750236	14750900	+	ATHATN2	DNA/HAT	665	
AT4TE14265	3083898	3084292	+	ATHILA3	LTR/Gypsy	395	
AT4TE22245	5342857	5344050	-	VANDAL3	DNA/MuDR	1017	
AT4TE20915	5008019	5008398	-	ATLANTYS2	LTR/Gypsy	380	
AT4TE71195	14988093	14988818	+	VANDAL6	DNA/MuDR	726	
AT4TE13080	2793619	2794283	+	HELITRONY3	RC/Helitron	665	
AT4TE06950	1365783	1366187	+	ATTIRX1C	DNA	405	
AT4TE10500	2258702	2259375	-	ATREP1	RC/Helitron	674	
AT4TE50445	10999801	11000869	+	ATREP11	RC/Helitron	1069	
AT4TE06990	1372860	1373219	-	ATREP10B	RC/Helitron	360	
AT4TE29745	6899798	6899928	-	HELITRONY1E	RC/Helitron	131	
AT4TE18715	4416096	4416803	+	ATHILA2	LTR/Gypsy	708	
AT4TE18260	4252256	4255321	-	VANDAL3	DNA/MuDR	1090	
AT4TE15300	3354753	3355112	-	HELITRONY3	RC/Helitron	360	
AT4TE50675	11045871	11046232	+	ATLINE1_1	LINE/L1	362	
AT4TE24325	5790779	5791870	+	BOMZH1	DNA/MuDR	1092	
AT4TE50635	11035974	11036334	-	BRODYAGA1A	DNA/MuDR	361	
AT4TE24005	5728147	5728459	+	ATREP5	RC/Helitron	313	
AT4TE36590	8263795	8264885	+	ATREP10D	RC/Helitron	1091	
AT4TE12700	2724405	2724433	+	ATREP9	RC/Helitron	29	
AT4TE48910	10683191	10683553	+	TAG3N1	DNA/HAT	363	
AT4TE63175	13435970	13436661	+	HELITRONY3	RC/Helitron	692	
AT4TE51655	11239542	11239901	-	HELITRONY1E	RC/Helitron	360	
AT4TE19905	4757326	4761469	+	ATHILA2	LTR/Gypsy	4544	
AT4TE29755	6900799	6900922	-	HELITRONY1E	RC/Helitron	124	
AT4TE83060	17228081	17228774	+	ATREP3	RC/Helitron	694	
AT4TE26320	6208485	6209577	-	ATREP5	RC/Helitron	1093	
AT4TE62350	13273110	13273467	-	BRODYAGA1A	DNA/MuDR	358	
AT4TE09110	1854124	1854816	-	ATREP6	RC/Helitron	693	
AT4TE02735	521767	522390	+	HELITRONY3	RC/Helitron	624	
AT4TE32810	7519615	7519971	-	ATMUNX1	DNA/MuDR	357	
AT4TE23180	5538895	5541879	-	ATREP3	RC/Helitron	2985	
AT4TE08970	1794721	1795813	-	TAT1_ATH	LTR/Gypsy	1093	
AT4TE16915	3853114	3856100	+	ATCOPIA95	LTR/Copia	2987	
AT4TE22810	5448398	5448758	+	HELITRONY3	RC/Helitron	361	
AT4TE14895	3250545	3253118	-	ATREP18	DNA	1090	
AT4TE61985	13205430	13205456	+	ATREP10B	RC/Helitron	27	
AT4TE19320	4595667	4596373	+	HELITRON1	RC/Helitron	707	
AT4TE22905	5468024	5468717	+	ATDNA2T9C	DNA/MuDR	694	
AT4TE20320	4880906	4881264	-	ATREP11	RC/Helitron	359	
AT4TE06580	1287749	1288111	+	ATREP5	RC/Helitron	363	
AT4TE15670	3455687	3469254	+	ATHILA0_I	LTR/Gypsy	13577	
AT4TE09240	1877147	1877854	-	ATREP15	RC/Helitron	708	
AT4TE37300	8407891	8408254	+	HELITRONY3	RC/Helitron	364	
AT4TE48595	10623610	10623869	+	ATREP4	RC/Helitron	260	
AT4TE51020	11122742	11123827	-	BRODYAGA1A	DNA/MuDR	1086	
AT4TE53320	11551509	11552219	+	ATREP11	RC/Helitron	711	
AT4TE14540	3173943	3184236	-	ATHILA2	LTR/Gypsy	10295	
AT4TE21470	5168072	5168435	+	ATLINE1_4	LINE/L1	364	
AT4TE23940	5718739	5722678	-	ATREP3	RC/Helitron	1086	
AT4TE08370	1649069	1649432	+	ATLINE2	LINE/L1	364	
AT4TE11230	2408746	2408778	+	ATREP7	RC/Helitron	33	
AT4TE24575	5843527	5843662	-	ATREP4	RC/Helitron	136	
AT4TE82630	17145807	17146169	-	VANDAL17	DNA/MuDR	363	
AT4TE27110	6362488	6363198	+	ATREP15	RC/Helitron	711	
AT4TE03640	705938	706627	+	ATREP11	RC/Helitron	690	
AT4TE45045	9923976	9924663	-	ATMUN1	DNA/MuDR	688	
AT4TE32175	7387336	7388424	+	HELITRONY3	RC/Helitron	1089	
AT4TE39340	8804440	8804803	+	BRODYAGA1A	DNA/MuDR	364	
AT4TE62130	13231141	13231831	+	ARNOLDY1	DNA/MuDR	691	
AT4TE01690	321105	321815	+	ATLINEIII	LINE/L1	711	
AT4TE31650	7267490	7268579	+	ATREP10B	RC/Helitron	1090	
AT4TE34845	7923310	7923670	-	TSCL	LINE?	361	
AT4TE20205	4852741	4857277	+	ATHILA4	LTR/Gypsy	4537	
AT4TE22750	5433349	5433553	+	ATREP1	RC/Helitron	243	
AT4TE20715	4955906	4956266	-	ATDNA12T3_2	DNA	361	
AT4TE14270	3084293	3084324	+	ATHILA3	LTR/Gypsy	32	
AT4TE06120	1197731	1198093	+	HELITRONY1A	RC/Helitron	363	
AT4TE69645	14695917	14696246	-	ATREP15	RC/Helitron	330	
AT4TE88435	18253303	18254011	-	ATREP3	RC/Helitron	709	
AT4TE20830	4992764	4993125	-	HELITRON2	RC/Helitron	362	
AT4TE18820	4450226	4450280	+	ATHILA0_I	LTR/Gypsy	55	
AT4TE08940	1786477	1786517	+	ATHILA2	LTR/Gypsy	41	
AT4TE39040	8743150	8743237	-	ATREP3	RC/Helitron	88	
AT4TE01555	297822	298908	-	BOMZH1	DNA/MuDR	1087	
AT4TE08400	1656690	1657382	-	ATLINE1A	LINE/L1	693	
AT4TE08775	1749803	1750895	-	ATREP10D	RC/Helitron	1093	
AT4TE15835	3506115	3506471	-	ATGP10	LTR/Gypsy	357	
AT4TE34735	7905247	7906951	+	ATREP8	RC/Helitron	1102	
AT4TE09245	1877855	1881592	+	HELITRONY3	RC/Helitron	64	
AT4TE56740	12220348	12220701	+	ATREP10	RC/Helitron	354	
AT4TE22070	5300909	5301260	-	ATSINE4	SINE	352	
AT4TE29670	6885796	6886461	-	ATCOPIA42	LTR/Copia	703	
AT4TE10880	2344542	2344569	-	ATREP3	RC/Helitron	28	
AT4TE54800	11847597	11848301	+	ATLINEIII	LINE/L1	705	
AT4TE56070	12094585	12094937	-	HELITRONY1B	RC/Helitron	353	
AT4TE14500	3151917	3156470	-	ATHILA3	LTR/Gypsy	4554	
AT4TE35190	7989639	7989667	-	ATREP5	RC/Helitron	29	
AT4TE12190	2604628	2605726	+	BOMZH1	DNA/MuDR	1099	
AT4TE40740	9089415	9089624	+	ATDNA2T9C	DNA/MuDR	210	
AT4TE48175	10537174	10537526	-	ATDNA2T9A	DNA/MuDR	353	
AT4TE05190	1016803	1021368	+	ATENSPM1	DNA/En-Spm	4566	
AT4TE81060	16850856	16851956	+	HELITRONY3	RC/Helitron	1101	
AT4TE11335	2431192	2431544	+	VANDAL12	DNA/MuDR	353	
AT4TE18475	4346461	4346813	+	ATDNA12T3_2	DNA	353	
AT4TE04200	818597	818947	-	ATLINE2	LINE/L1	351	
AT4TE85370	17674151	17674501	-	ATLINE1_6	LINE/L1	351	
AT4TE08925	1781297	1781999	+	ATREP5	RC/Helitron	703	
AT4TE14675	3208213	3208644	-	ATREP18	DNA	432	
AT4TE24910	5914039	5916986	-	ATCOPIA9	LTR/Copia	2948	
AT4TE12215	2612256	2612954	-	ATREP15	RC/Helitron	699	
AT4TE18185	4217460	4217802	+	ATENSPM10	DNA/En-Spm	343	
AT4TE23775	5671241	5672269	+	HELITRONY3	RC/Helitron	1029	
AT4TE32305	7419747	7420455	+	ATDNA12T3_2	DNA	706	
AT4TE78250	16312582	16313281	+	HELITRONY1D	RC/Helitron	700	
AT4TE20825	4992709	4992763	-	HELITRON2	RC/Helitron	55	
AT4TE09855	2077605	2078303	-	HELITRONY3	RC/Helitron	699	
AT4TE20620	4940634	4942176	-	ATHILA4A	LTR/Gypsy	1099	
AT4TE54345	11752222	11752324	+	ATREP14	RC/Helitron	103	
AT4TE02160	416954	417304	-	HELITRONY1B	RC/Helitron	351	
AT4TE89385	18434274	18435359	-	ARNOLDY1	DNA/MuDR	1086	
AT4TE12695	2723308	2724404	-	ATREP9	RC/Helitron	1097	
AT4TE13415	2861829	2862533	+	ATREP7	RC/Helitron	705	
AT4TE26560	6253244	6253600	+	HELITRONY3	RC/Helitron	357	
AT4TE14755	3222961	3222980	-	ATREP18	DNA	20	
AT4TE16440	3715046	3715740	-	TAT1_ATH	LTR/Gypsy	695	
AT4TE21735	5219584	5220648	-	ATGP1	LTR/Gypsy	1094	
AT4TE02550	489299	489323	-	HELITRONY3	RC/Helitron	25	
AT4TE00225	50301	50657	+	ATGP2N	LTR/Gypsy	357	
AT4TE27075	6356118	6357211	-	ATREP10D	RC/Helitron	1094	
AT4TE15625	3445849	3446203	-	ATMU4	DNA/MuDR	355	
AT4TE28040	6556640	6556916	+	HELITRONY1B	RC/Helitron	277	
AT4TE27910	6528221	6529314	-	HELITRONY3	RC/Helitron	1094	
AT4TE64810	13754871	13755226	-	META1	LTR/Copia	356	
AT4TE73590	15431086	15431251	+	HELITRONY1E	RC/Helitron	166	
AT4TE09160	1864260	1864335	-	HELITRONY1E	RC/Helitron	76	
AT4TE55060	11901479	11901833	-	ATCOPIA26	LTR/Copia	355	
AT4TE05250	1034933	1034956	+	ATREP4	RC/Helitron	24	
AT4TE28225	6598707	6599401	-	ATREP10B	RC/Helitron	695	
AT4TE22265	5345494	5345697	-	BRODYAGA2	DNA/MuDR	204	
AT4TE22250	5344051	5344167	-	VANDALNX2	DNA/MuDR	117	
AT4TE26210	6187436	6188063	-	ATHATN6	DNA/HAT	354	
AT4TE39745	8889018	8889713	-	ATREP3	RC/Helitron	696	
AT4TE73105	15342158	15343256	+	HELITRONY3	RC/Helitron	1099	
AT4TE19480	4634388	4634684	+	ATREP10B	RC/Helitron	297	
AT4TE31900	7322674	7323027	-	RathE2_cons	RathE2_cons	354	
AT4TE67010	14164404	14164686	+	ATREP4	RC/Helitron	283	
AT4TE63210	13444048	13444743	-	ATREP4	RC/Helitron	696	
AT4TE03230	618488	618843	+	ATREP3	RC/Helitron	356	
AT4TE23425	5591777	5592872	+	ATCOPIA13	LTR/Copia	1096	
AT4TE25885	6135787	6136142	+	HELITRONY1A	RC/Helitron	356	
AT4TE78070	16279978	16280331	-	ATHILA6A	LTR/Gypsy	354	
AT4TE39580	8855337	8856031	-	ATREP15	RC/Helitron	695	
AT4TE09045	1823791	1824885	-	HELITRON4	RC/Helitron	1095	
AT4TE12865	2755348	2756052	+	HELITRONY3	RC/Helitron	705	
AT4TE68875	14550578	14550940	-	ATREP15	RC/Helitron	363	
AT4TE14535	3173302	3173942	-	ATHILA2	LTR/Gypsy	641	
AT4TE42750	9461647	9462009	-	HELITRONY1D	RC/Helitron	363	
AT4TE54430	11768550	11769229	+	HELITRONY1D	RC/Helitron	680	
AT4TE02990	571609	571979	-	ATREP11	RC/Helitron	371	
AT4TE24520	5833794	5834510	+	BRODYAGA2	DNA/MuDR	717	
AT4TE26120	6172847	6173524	-	ATREP13	RC/Helitron	678	
AT4TE39080	8750568	8750940	+	ATREP5	RC/Helitron	373	
AT4TE32295	7417935	7419008	-	ATREP15	RC/Helitron	1074	
AT4TE57850	12435115	12435487	+	ATHATN7	DNA/HAT	373	
AT4TE55200	11929302	11929672	-	ATREP19	DNA	371	
AT4TE29230	6799061	6799739	+	HELITRON4	RC/Helitron	679	
AT4TE24090	5742602	5743316	-	ATCOPIA70	LTR/Copia	715	
AT4TE23470	5601252	5601604	-	HELITRONY1A	RC/Helitron	353	
AT4TE21705	5212221	5212251	-	ATREP11	RC/Helitron	31	
AT4TE17105	3913862	3914190	+	ATCOPIA41	LTR/Copia	329	
AT4TE09845	2076982	2077353	+	ATIS112A	DNA/Harbinger	372	
AT4TE43210	9560658	9561027	-	ATDNA12T3_2	DNA	370	
AT4TE41055	9145543	9146066	-	ATREP9	RC/Helitron	524	
AT4TE70230	14805537	14806252	+	ATREP19	DNA	716	
AT4TE11065	2376971	2377654	-	HELITRONY1D	RC/Helitron	680	
AT4TE21265	5119755	5120828	-	ATHILA4	LTR/Gypsy	1074	
AT4TE03225	617775	618487	-	ATHPOGON3	DNA/Pogo	713	
AT4TE63090	13418318	13419394	+	HELITRONY3	RC/Helitron	1077	
AT4TE13110	2796448	2800705	-	ARNOLDY2	DNA/MuDR	3028	
AT4TE09295	1890721	1909218	-	VANDAL4	DNA/MuDR	18524	
AT4TE06500	1270628	1270998	-	TSCL	LINE?	371	
AT4TE24795	5888610	5889685	+	ATGP8	LTR/Gypsy	1076	
AT4TE07125	1399602	1400315	-	ATCOPIA74	LTR/Copia	714	
AT4TE87430	18062592	18062961	-	HELITRONY1D	RC/Helitron	370	
AT4TE14915	3251951	3252227	-	ATREP18	DNA	277	
AT4TE14770	3226269	3226889	-	ATREP18	DNA	621	
AT4TE17205	3945017	3950541	-	ATENSPM9	DNA/En-Spm	5525	
AT4TE15540	3413839	3414208	-	ATENSPM6	DNA/En-Spm	370	
AT4TE27450	6429770	6429858	-	BRODYAGA1A	DNA/MuDR	89	
AT4TE23100	5516827	5516921	-	ATREP7	RC/Helitron	95	
AT4TE17765	4097528	4103046	-	ATGP1	LTR/Gypsy	5524	
AT4TE35915	8131169	8131273	+	ATN9_1	DNA/MuDR	105	
AT4TE85605	17722637	17723009	-	ATREP10B	RC/Helitron	373	
AT4TE20270	4868965	4870037	+	ATHILA4B_LTR	LTR/Gypsy	1073	
AT4TE11860	2535193	2535867	-	HELITRON4	RC/Helitron	675	
AT4TE35795	8109193	8109907	-	ATGP6	LTR/Gypsy	715	
AT4TE62800	13361076	13361450	+	ATREP10	RC/Helitron	375	
AT4TE21300	5135154	5135490	+	VANDAL17	DNA/MuDR	377	
AT4TE18290	4261202	4261237	+	ATHILA4A	LTR/Gypsy	36	
AT4TE23280	5557807	5557953	+	SIMPLEGUY1	DNA/Harbinger	147	
AT4TE26090	6169455	6169830	+	BRODYAGA1A	DNA/MuDR	376	
AT4TE38225	8584643	8585317	-	TNAT1A	DNA	675	
AT4TE31130	7163632	7163970	+	HELITRONY2	RC/Helitron	339	
AT4TE02945	563370	564437	-	ATREP4	RC/Helitron	1068	
AT4TE68035	14389558	14389820	-	ATREP3	RC/Helitron	263	
AT4TE09315	1919524	1925047	+	ATLINE1_6	LINE/L1	5524	
AT4TE85395	17678635	17678707	+	ATREP3	RC/Helitron	73	
AT4TE51580	11225452	11225791	+	ATREP13	RC/Helitron	340	
AT4TE20810	4985261	4985657	+	BRODYAGA2	DNA/MuDR	376	
AT4TE23805	5681630	5681670	+	ATREP19	DNA	41	
AT4TE23020	5502935	5503612	+	HELITRONY2	RC/Helitron	678	
AT4TE23605	5635401	5635771	-	ATMUNX1	DNA/MuDR	371	
AT4TE68870	14549558	14550272	-	ATREP10D	RC/Helitron	715	
AT4TE27055	6350383	6350753	-	ATTIR16T3A	DNA	371	
AT4TE26075	6168296	6169367	-	ATREP1	RC/Helitron	1072	
AT4TE21210	5110279	5110477	+	ATREP11	RC/Helitron	199	
AT4TE39400	8819463	8819834	-	HELITRONY1A	RC/Helitron	372	
AT4TE26070	6167604	6168279	-	ARNOLDY2	DNA/MuDR	676	
AT4TE49515	10803413	10803579	+	ATREP10D	RC/Helitron	167	
AT4TE21930	5275962	5276931	+	ATREP5	RC/Helitron	970	
AT4TE09385	1943751	1955321	+	ATLANTYS1	LTR/Gypsy	11571	
AT4TE24695	5865640	5865743	+	ATREP10C	RC/Helitron	104	
AT4TE59255	12698365	12699438	+	ATREP1	RC/Helitron	1074	
AT4TE24770	5882947	5883050	+	ATREP10C	RC/Helitron	104	
AT4TE09090	1848372	1848745	-	HELITRON4	RC/Helitron	374	
AT4TE24720	5871307	5872383	+	ATGP8	LTR/Gypsy	1077	
AT4TE15820	3499713	3507968	-	ATLANTYS2	LTR/Gypsy	4498	
AT4TE15155	3318659	3319023	-	ATGP10	LTR/Gypsy	365	
AT4TE17465	4016016	4016072	-	ATHILA6B	LTR/Gypsy	57	
AT4TE42870	9492164	9492248	-	ATREP1	RC/Helitron	85	
AT4TE40675	9065770	9066480	-	HELITRONY3	RC/Helitron	711	
AT4TE67455	14249996	14250994	-	BRODYAGA2	DNA/MuDR	364	
AT4TE33015	7563752	7564069	-	VANDAL4	DNA/MuDR	318	
AT4TE08200	1610436	1611121	+	ATCOPIA30	LTR/Copia	686	incomplete
AT4TE22275	5347027	5347046	-	ATHILA4A	LTR/Gypsy	20	
AT4TE16485	3721420	3721784	-	TA11	LINE/L1	365	
AT4TE23570	5621025	5621708	-	HELITRONY1D	RC/Helitron	684	
AT4TE82610	17140238	17140602	-	ATREP4	RC/Helitron	365	
AT4TE04860	957239	957949	-	ATREP5	RC/Helitron	711	
AT4TE27990	6549540	6550621	+	ATREP10D	RC/Helitron	1082	
AT4TE23105	5516925	5518901	-	ATREP8	RC/Helitron	1081	
AT4TE48550	10615328	10615693	+	HELITRONY3	RC/Helitron	366	
AT4TE16730	3794440	3794751	-	HELITRON5	RC/Helitron	312	
AT4TE14000	3004461	3007472	-	ATHILA6B	LTR/Gypsy	3012	
AT4TE00690	135284	135970	-	HELITRONY3	RC/Helitron	687	
AT4TE28550	6660625	6660987	-	HELITRONY1D	RC/Helitron	363	
AT4TE89810	18514363	18514600	+	HELITRONY3	RC/Helitron	238	
AT4TE02905	555380	555742	-	TSCL	LINE?	363	
AT4TE23545	5618042	5619125	+	BRODYAGA1A	DNA/MuDR	1084	
AT4TE15750	3484489	3490411	-	ATHILA3	LTR/Gypsy	5574	
AT4TE17910	4130040	4131118	-	HELITRON4	RC/Helitron	1079	
AT4TE81030	16844978	16845340	-	ATDNA2T9C	DNA/MuDR	363	
AT4TE32990	7556732	7557358	-	ATHILA4D_LTR	LTR/Gypsy	627	
AT4TE15610	3443049	3443380	+	ATHILA4C	LTR/Gypsy	332	
AT4TE50100	10928129	10928494	+	ATSINE4	SINE	366	
AT4TE35200	7989726	7990413	+	ATREP3	RC/Helitron	688	
AT4TE33975	7752225	7752588	-	ATMUNX1	DNA/MuDR	364	
AT4TE48500	10605714	10606425	+	HELITRONY2	RC/Helitron	712	
AT4TE39295	8799204	8799568	+	HELITRONY1C	RC/Helitron	365	
AT4TE47040	10317134	10317503	+	ATREP15	RC/Helitron	370	
AT4TE06600	1291386	1291750	-	ATHPOGON1	DNA/Pogo	365	
AT4TE77850	16237071	16238151	+	ATREP10D	RC/Helitron	1081	
AT4TE20430	4906163	4906367	+	HELITRONY1D	RC/Helitron	205	
AT4TE09565	2010959	2013986	+	ATENSPM2	DNA/En-Spm	3028	
AT4TE09070	1830562	1830755	-	ATHILA3	LTR/Gypsy	194	
AT4TE42950	9508382	9512986	-	ATGP2	LTR/Gypsy	4609	
AT4TE29160	6784790	6785156	-	ATSINE2A	SINE	367	
AT4TE30730	7084027	7084701	-	ATN9_1	DNA/MuDR	681	
AT4TE64610	13715166	13715533	-	ATREP5	RC/Helitron	368	
AT4TE26815	6303442	6304518	-	ATREP10D	RC/Helitron	1077	
AT4TE08820	1760030	1760229	-	ATREP10B	RC/Helitron	200	
AT4TE56080	12096348	12097424	-	ATREP15	RC/Helitron	1077	
AT4TE28490	6646888	6647255	-	ATLINE1_3A	LINE/L1	368	
AT4TE20485	4913010	4913721	-	ATENSPM9	DNA/En-Spm	712	
AT4TE29820	6912843	6913170	-	ATREP10D	RC/Helitron	328	
AT4TE69650	14696490	14697172	+	HELITRONY1B	RC/Helitron	683	
AT4TE55590	12003206	12003268	+	BRODYAGA1	DNA/MuDR	63	
AT4TE09815	2071571	2071939	+	ATN9_1	DNA/MuDR	369	
AT4TE14595	3194718	3195398	-	ATREP18	DNA	681	
AT4TE40710	9079968	9080333	-	ATCOPIA21	LTR/Copia	366	
AT4TE24040	5733700	5733754	+	ATREP4	RC/Helitron	55	
AT4TE56300	12137670	12138037	+	HELITRONY3	RC/Helitron	368	
AT4TE28605	6671137	6671334	+	ATDNA2T9C	DNA/MuDR	198	
AT4TE13290	2829412	2833242	+	ATHILA2	LTR/Gypsy	3024	
AT4TE38255	8587046	8587411	-	ATTIRX1D	DNA	366	
AT4TE13370	2850853	2855365	+	ATHILA4C	LTR/Gypsy	4515	
AT4TE04675	916555	917632	-	ATREP3	RC/Helitron	1078	
AT4TE05165	1011593	1012276	+	HELITRONY1D	RC/Helitron	684	
AT4TE22610	5409301	5409325	+	ATREP10D	RC/Helitron	25	
AT4TE66640	14096779	14097147	+	ATREP11	RC/Helitron	369	
AT4TE15615	3443381	3449415	-	VANDAL21	DNA/MuDR	5543	
AT4TE15170	3321180	3322845	-	ATGP10	LTR/Gypsy	712	
AT4TE80260	16695652	16696018	-	ATREP1	RC/Helitron	367	
AT4TE16530	3732925	3733292	+	ATLINE2	LINE/L1	368	
AT4TE10630	2292776	2293506	+	ATHPOGON3	DNA/Pogo	731	
AT4TE31295	7191581	7191619	+	HELITRONY1E	RC/Helitron	39	
AT4TE35900	8129709	8129975	+	HELITRONY1B	RC/Helitron	267	
AT4TE11975	2556148	2556578	-	ATREP10D	RC/Helitron	431	
AT4TE60150	12867581	12868000	+	HELITRONY1D	RC/Helitron	420	
AT4TE18055	4176045	4176305	-	ATHILA2	LTR/Gypsy	261	
AT4TE22560	5397675	5398317	-	ATHILA4A	LTR/Gypsy	643	
AT4TE54005	11687447	11687516	-	ATREP7	RC/Helitron	70	
AT4TE31575	7251143	7251894	-	HELITRONY1B	RC/Helitron	752	
AT4TE39470	8832099	8832518	+	HELITRONY1B	RC/Helitron	420	
AT4TE74240	15559245	15562588	-	ATGP9B	LTR/Gypsy	3344	
AT4TE11520	2470299	2471300	+	HELITRONY3	RC/Helitron	1002	
AT4TE26095	6170591	6171023	+	ATREP13	RC/Helitron	433	
AT4TE34070	7773815	7774468	+	ATREP10A	RC/Helitron	654	
AT4TE30880	7112691	7113694	+	ATREP5	RC/Helitron	1004	
AT4TE07030	1379909	1380892	-	ATREP3	RC/Helitron	984	
AT4TE21880	5252194	5252624	-	ATHATN4	DNA/HAT	431	
AT4TE09230	1875725	1875764	+	ATCOPIA37	LTR/Copia	40	
AT4TE68255	14433163	14434146	-	ATREP10D	RC/Helitron	984	
AT4TE24670	5858033	5858676	-	ATLANTYS2	LTR/Gypsy	644	
AT4TE67890	14358075	14358726	-	ATREP4	RC/Helitron	652	
AT4TE18315	4269500	4279994	-	ATHILA3	LTR/Gypsy	10495	
AT4TE59490	12740849	12741005	-	ATREP3	RC/Helitron	157	
AT4TE22845	5453748	5454180	+	ATREP3	RC/Helitron	433	
AT4TE52400	11379873	11380587	+	ATREP10D	RC/Helitron	715	
AT4TE48060	10514095	10514837	-	HELITRONY1B	RC/Helitron	743	
AT4TE23690	5652024	5653024	+	ATHILA4	LTR/Gypsy	1007	
AT4TE26180	6183356	6184091	-	ATREP10D	RC/Helitron	736	
AT4TE21050	5039048	5043757	-	ATCOPIA10	LTR/Copia	4710	
